,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,variable,Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),,,,,,,,,
,,E01000270,1.601,0.000,0.000,0.000,1.601,1.243,0.000,0.000,0.035,1.278,1.476,0.000,0.000,0.035,1.511,1.274,0.000,0.000,0.035,1.309,0.057,0.000,0.000,0.007,0.064,0.074,0.000,0.000,0.007,0.081,0.055,0.000,0.000,0.007,0.062,Barnet,Barnet,London,EPN,,,,,
,,E01000271,1.352,0.617,0.000,0.000,1.969,1.214,0.474,0.000,0.034,1.723,1.318,0.604,0.000,0.034,1.957,1.247,0.409,0.000,0.034,1.690,0.059,0.012,0.000,0.007,0.077,0.084,0.007,0.000,0.007,0.098,0.058,0.004,0.000,0.007,0.069,Barnet,Barnet,London,EPN,,,,,
,,E01000272,1.175,0.439,0.000,0.000,1.614,1.109,0.239,0.000,0.026,1.375,1.207,0.289,0.000,0.026,1.522,1.133,0.206,0.000,0.026,1.365,0.052,0.006,0.000,0.005,0.064,0.076,0.040,0.000,0.005,0.122,0.051,0.015,0.000,0.005,0.071,Barnet,Barnet,London,EPN,,,,,
,,E01000273,1.158,0.833,0.282,0.000,2.273,1.048,0.465,0.107,0.041,1.660,1.143,0.586,0.140,0.041,1.909,1.079,0.396,0.074,0.041,1.589,0.050,0.012,0.004,0.008,0.075,0.071,0.075,0.007,0.008,0.162,0.049,0.024,0.005,0.008,0.086,Barnet,Barnet,London,EPN,,,,,
,,E01000274,1.423,0.090,0.000,0.000,1.513,1.326,0.046,0.000,0.040,1.412,1.441,0.059,0.000,0.040,1.539,1.365,0.039,0.000,0.040,1.444,0.064,0.001,0.000,0.008,0.073,0.091,0.009,0.000,0.008,0.109,0.063,0.003,0.000,0.008,0.074,Barnet,Barnet,London,EPN,,,,,
,,E01000275,1.231,0.091,0.000,0.000,1.321,1.150,0.074,0.000,0.036,1.261,1.259,0.090,0.000,0.036,1.385,1.182,0.065,0.000,0.036,1.282,0.055,0.003,0.000,0.007,0.065,0.078,0.000,0.000,0.007,0.085,0.054,0.000,0.000,0.007,0.061,Barnet,Barnet,London,EPN,,,,,
,,E01000276,1.131,0.465,0.000,0.000,1.596,1.066,0.364,0.000,0.027,1.456,1.162,0.452,0.000,0.027,1.641,1.088,0.313,0.000,0.027,1.428,0.050,0.011,0.000,0.006,0.067,0.075,0.004,0.000,0.006,0.084,0.049,0.003,0.000,0.006,0.058,Barnet,Barnet,London,EPN,,,,,
,,E01000277,2.765,0.116,0.000,0.000,2.881,1.886,0.062,0.000,0.046,1.994,2.128,0.076,0.000,0.046,2.250,1.970,0.053,0.000,0.046,2.070,0.086,0.002,0.000,0.010,0.097,0.111,0.011,0.000,0.010,0.132,0.083,0.004,0.000,0.010,0.096,Barnet,Barnet,London,EPN,,,,,
,,E01000278,1.170,0.292,0.000,0.000,1.462,1.106,0.232,0.000,0.029,1.367,1.198,0.278,0.000,0.029,1.505,1.129,0.198,0.000,0.029,1.356,0.052,0.007,0.000,0.006,0.065,0.078,0.004,0.000,0.006,0.087,0.051,0.002,0.000,0.006,0.059,Barnet,Barnet,London,EPN,,,,,
,,E01000279,1.318,0.204,0.000,0.000,1.523,1.194,0.155,0.000,0.031,1.381,1.333,0.190,0.000,0.031,1.554,1.221,0.137,0.000,0.031,1.388,0.055,0.010,0.000,0.006,0.071,0.079,0.004,0.000,0.006,0.090,0.053,0.002,0.000,0.006,0.061,Barnet,Barnet,London,EPN,,,,,
,,E01000280,1.148,0.331,0.000,0.000,1.479,1.089,0.213,0.000,0.029,1.331,1.184,0.263,0.000,0.029,1.476,1.110,0.185,0.000,0.029,1.324,0.051,0.011,0.000,0.006,0.068,0.076,0.020,0.000,0.006,0.102,0.050,0.007,0.000,0.006,0.063,Barnet,Barnet,London,EPN,,,,,
,,E01000281,1.486,1.397,0.000,0.000,2.884,1.314,1.008,0.000,0.028,2.350,1.443,1.268,0.000,0.028,2.740,1.365,0.881,0.000,0.028,2.274,0.064,0.033,0.000,0.006,0.102,0.090,0.041,0.000,0.006,0.137,0.062,0.016,0.000,0.006,0.084,Barnet,Barnet,London,EPN,,,,,
,,E01000282,1.466,0.328,0.000,0.000,1.794,1.358,0.198,0.000,0.037,1.594,1.469,0.245,0.000,0.037,1.750,1.388,0.170,0.000,0.037,1.595,0.064,0.005,0.000,0.008,0.077,0.094,0.025,0.000,0.008,0.127,0.063,0.009,0.000,0.008,0.080,Barnet,Barnet,London,EPN,,,,,
,,E01000283,1.067,0.008,0.000,0.000,1.076,1.024,0.005,0.000,0.027,1.057,1.115,0.007,0.000,0.027,1.149,1.045,0.005,0.000,0.027,1.077,0.048,0.000,0.000,0.006,0.054,0.070,0.000,0.000,0.006,0.076,0.047,0.000,0.000,0.006,0.053,Barnet,Barnet,London,EPN,,,,,
,,E01000284,1.374,0.221,0.000,0.000,1.595,1.275,0.104,0.000,0.044,1.424,1.381,0.134,0.000,0.044,1.560,1.312,0.089,0.000,0.044,1.445,0.063,0.002,0.000,0.009,0.074,0.088,0.024,0.000,0.009,0.121,0.061,0.008,0.000,0.009,0.078,Barnet,Barnet,London,EPN,,,,,
,,E01000285,1.163,0.061,0.000,0.000,1.224,1.086,0.050,0.000,0.035,1.171,1.189,0.061,0.000,0.035,1.284,1.114,0.044,0.000,0.035,1.193,0.052,0.002,0.000,0.007,0.061,0.073,0.000,0.000,0.007,0.081,0.051,0.000,0.000,0.007,0.058,Barnet,Barnet,London,EPN,,,,,
,,E01000286,1.452,0.181,0.000,0.000,1.633,1.195,0.140,0.000,0.035,1.370,1.355,0.171,0.000,0.035,1.561,1.238,0.124,0.000,0.035,1.397,0.057,0.009,0.000,0.007,0.074,0.077,0.003,0.000,0.007,0.087,0.056,0.001,0.000,0.007,0.064,Barnet,Barnet,London,EPN,,,,,
,,E01000287,1.252,0.634,0.000,0.000,1.886,1.110,0.329,0.000,0.034,1.473,1.226,0.404,0.000,0.034,1.663,1.146,0.281,0.000,0.034,1.460,0.053,0.008,0.000,0.007,0.068,0.074,0.063,0.000,0.007,0.144,0.052,0.022,0.000,0.007,0.081,Barnet,Barnet,London,EPN,,,,,
,,E01000288,1.240,0.070,0.000,0.000,1.310,1.120,0.056,0.000,0.031,1.207,1.227,0.068,0.000,0.031,1.326,1.143,0.049,0.000,0.031,1.223,0.053,0.002,0.000,0.006,0.061,0.076,0.001,0.000,0.006,0.083,0.052,0.000,0.000,0.006,0.059,Barnet,Barnet,London,EPN,,,,,
,,E01000289,1.548,0.168,0.000,0.000,1.716,1.219,0.139,0.000,0.034,1.393,1.411,0.168,0.000,0.034,1.613,1.269,0.120,0.000,0.034,1.423,0.057,0.005,0.000,0.007,0.069,0.076,0.000,0.000,0.007,0.083,0.055,0.001,0.000,0.007,0.063,Barnet,Barnet,London,EPN,,,,,
,,E01000290,1.673,0.197,0.000,0.000,1.870,1.378,0.150,0.000,0.038,1.565,1.600,0.183,0.000,0.038,1.821,1.414,0.131,0.000,0.038,1.584,0.063,0.010,0.000,0.008,0.081,0.087,0.004,0.000,0.008,0.099,0.061,0.002,0.000,0.008,0.070,Barnet,Barnet,London,EPN,,,,,
,,E01000291,1.391,0.128,0.000,0.000,1.519,1.115,0.086,0.000,0.031,1.231,1.298,0.103,0.000,0.031,1.432,1.157,0.074,0.000,0.031,1.262,0.053,0.003,0.000,0.006,0.062,0.069,0.007,0.000,0.006,0.082,0.051,0.003,0.000,0.006,0.060,Barnet,Barnet,London,EPN,,,,,
,,E01000292,1.798,0.253,0.000,0.000,2.051,1.370,0.201,0.000,0.037,1.608,1.628,0.244,0.000,0.037,1.909,1.402,0.173,0.000,0.037,1.612,0.062,0.008,0.000,0.008,0.078,0.088,0.003,0.000,0.008,0.099,0.060,0.002,0.000,0.008,0.070,Barnet,Barnet,London,EPN,,,,,
,,E01000293,1.848,0.575,0.000,0.000,2.423,1.458,0.292,0.000,0.038,1.788,1.693,0.359,0.000,0.038,2.090,1.498,0.248,0.000,0.038,1.783,0.066,0.007,0.000,0.008,0.082,0.091,0.063,0.000,0.008,0.162,0.064,0.022,0.000,0.008,0.094,Barnet,Barnet,London,EPN,,,,,
,,E01000294,1.518,0.147,0.000,0.000,1.665,1.212,0.121,0.000,0.036,1.369,1.417,0.146,0.000,0.036,1.599,1.244,0.105,0.000,0.036,1.385,0.056,0.005,0.000,0.007,0.068,0.074,0.000,0.000,0.007,0.082,0.054,0.001,0.000,0.007,0.062,Barnet,Barnet,London,EPN,,,,,
,,E01000295,0.805,0.094,0.898,0.000,1.798,0.634,0.035,0.340,0.034,1.043,0.728,0.042,0.444,0.034,1.248,0.657,0.030,0.234,0.034,0.955,0.030,0.002,0.014,0.007,0.053,0.040,0.005,0.024,0.007,0.076,0.029,0.002,0.015,0.007,0.053,Barnet,Barnet,London,EPN,,,,,
,,E01000296,1.680,1.039,0.000,0.000,2.719,1.350,0.360,0.000,0.043,1.753,1.545,0.419,0.000,0.043,2.007,1.409,0.309,0.000,0.043,1.761,0.065,0.019,0.000,0.009,0.093,0.086,0.051,0.000,0.009,0.146,0.064,0.021,0.000,0.009,0.094,Barnet,Barnet,London,EPN,,,,,
,,E01000297,1.225,0.180,0.000,0.000,1.405,1.013,0.140,0.000,0.031,1.185,1.166,0.172,0.000,0.031,1.369,1.042,0.120,0.000,0.031,1.194,0.048,0.005,0.000,0.006,0.059,0.064,0.002,0.000,0.006,0.073,0.046,0.001,0.000,0.006,0.053,Barnet,Barnet,London,EPN,,,,,
,,E01000298,1.519,1.203,0.107,0.000,2.829,1.241,0.759,0.041,0.044,2.084,1.416,0.932,0.053,0.044,2.445,1.270,0.642,0.028,0.044,1.983,0.059,0.023,0.002,0.009,0.093,0.079,0.092,0.003,0.009,0.182,0.056,0.030,0.002,0.009,0.097,Barnet,Barnet,London,EPN,,,,,
,,E01000299,1.281,2.122,0.000,0.000,3.403,1.007,0.581,0.163,0.046,1.797,0.513,0.643,0.352,0.046,1.554,0.477,0.488,0.186,0.046,1.197,0.047,0.029,0.018,0.010,0.104,0.028,0.068,0.050,0.010,0.156,0.021,0.031,0.033,0.010,0.093,Barnet,Barnet,London,EPN,,,,,
,,E01000300,1.498,0.139,0.000,0.000,1.636,1.245,0.073,0.000,0.037,1.355,1.416,0.089,0.000,0.037,1.542,1.284,0.062,0.000,0.037,1.383,0.058,0.002,0.000,0.007,0.067,0.079,0.013,0.000,0.007,0.100,0.056,0.005,0.000,0.007,0.068,Barnet,Barnet,London,EPN,,,,,
,,E01000301,1.092,0.559,0.226,0.000,1.877,0.972,0.414,0.085,0.032,1.503,1.076,0.510,0.112,0.032,1.730,0.996,0.356,0.059,0.032,1.443,0.046,0.013,0.004,0.006,0.069,0.066,0.013,0.006,0.006,0.091,0.045,0.006,0.004,0.006,0.061,Barnet,Barnet,London,EPN,,,,,
,,E01000302,0.135,0.254,1.733,0.000,2.122,0.110,0.080,0.655,0.043,0.887,0.126,0.093,0.857,0.043,1.119,0.109,0.069,0.452,0.043,0.673,0.005,0.004,0.027,0.009,0.046,0.007,0.008,0.046,0.009,0.070,0.005,0.004,0.030,0.009,0.047,Barnet,Barnet,London,EPN,,,,,
,,E01000303,1.194,0.469,0.027,0.000,1.691,1.080,0.147,0.010,0.029,1.267,1.191,0.172,0.014,0.029,1.406,1.108,0.126,0.007,0.029,1.269,0.051,0.007,0.000,0.006,0.064,0.073,0.015,0.001,0.006,0.094,0.050,0.007,0.000,0.006,0.063,Barnet,Barnet,London,EPN,,,,,
,,E01000304,1.348,1.602,0.030,0.000,2.980,1.083,0.544,0.011,0.034,1.672,1.250,0.648,0.015,0.034,1.947,1.119,0.468,0.008,0.034,1.628,0.051,0.027,0.000,0.007,0.085,0.068,0.050,0.001,0.007,0.126,0.049,0.023,0.001,0.007,0.080,Barnet,Barnet,London,EPN,,,,,
,,E01000305,1.638,1.598,0.000,0.000,3.236,1.283,0.908,0.000,0.035,2.226,1.490,1.138,0.000,0.035,2.663,1.333,0.779,0.000,0.035,2.148,0.061,0.025,0.000,0.007,0.093,0.080,0.149,0.000,0.007,0.236,0.059,0.050,0.000,0.007,0.116,Barnet,Barnet,London,EPN,,,,,
,,E01000306,0.805,0.000,0.000,0.000,0.805,0.637,0.000,0.090,0.029,0.756,0.341,0.000,0.194,0.029,0.563,0.299,0.000,0.102,0.029,0.430,0.029,0.000,0.010,0.006,0.045,0.017,0.000,0.028,0.006,0.051,0.013,0.000,0.018,0.006,0.037,Barnet,Barnet,London,EPN,,,,,
,,E01000307,1.360,1.570,0.000,0.000,2.930,1.119,0.923,0.000,0.231,2.273,1.245,1.112,0.000,0.231,2.587,1.158,0.760,0.000,0.231,2.149,0.053,0.025,0.000,0.047,0.125,0.074,0.165,0.000,0.047,0.286,0.052,0.052,0.000,0.047,0.151,Barnet,Barnet,London,EPN,,,,,
,,E01000308,3.784,0.080,0.000,0.000,3.864,2.553,0.050,0.000,0.027,2.630,3.190,0.062,0.000,0.027,3.279,2.667,0.042,0.000,0.027,2.737,0.115,0.001,0.000,0.006,0.122,0.139,0.005,0.000,0.006,0.149,0.109,0.002,0.000,0.006,0.116,Barnet,Barnet,London,EPN,,,,,
,,E01000309,1.780,0.115,0.000,0.000,1.895,1.382,0.073,0.000,0.036,1.491,1.617,0.091,0.000,0.036,1.744,1.417,0.063,0.000,0.036,1.516,0.065,0.002,0.000,0.007,0.074,0.088,0.006,0.000,0.007,0.101,0.062,0.002,0.000,0.007,0.071,Barnet,Barnet,London,EPN,,,,,
,,E01000310,1.662,4.766,0.135,0.000,6.563,1.266,3.011,0.051,0.238,4.566,1.474,3.722,0.067,0.238,5.501,1.293,2.586,0.035,0.238,4.152,0.059,0.094,0.002,0.049,0.204,0.078,0.112,0.004,0.049,0.242,0.056,0.050,0.002,0.049,0.156,Barnet,Barnet,London,EPN,,,,,
,,E01000311,1.483,1.667,0.000,0.000,3.150,1.150,1.378,0.000,0.228,2.756,1.328,1.684,0.000,0.228,3.240,1.182,1.186,0.000,0.228,2.595,0.052,0.040,0.000,0.047,0.138,0.073,0.000,0.000,0.047,0.120,0.050,0.006,0.000,0.047,0.103,Barnet,Barnet,London,EPN,,,,,
,,E01000312,1.512,0.177,0.000,0.000,1.690,1.177,0.126,0.000,0.039,1.342,1.373,0.152,0.000,0.039,1.564,1.221,0.109,0.000,0.039,1.369,0.056,0.005,0.000,0.008,0.068,0.072,0.001,0.000,0.008,0.081,0.054,0.001,0.000,0.008,0.064,Barnet,Barnet,London,EPN,,,,,
,,E01000313,1.791,1.143,0.000,0.000,2.935,1.322,0.545,0.000,0.038,1.905,1.572,0.677,0.000,0.038,2.287,1.301,0.462,0.000,0.038,1.800,0.061,0.012,0.000,0.008,0.081,0.076,0.074,0.000,0.008,0.158,0.055,0.033,0.000,0.008,0.095,Barnet,Barnet,London,EPN,,,,,
,,E01000314,0.966,0.587,0.150,0.000,1.703,0.763,0.330,0.170,0.238,1.502,0.411,0.360,0.316,0.238,1.325,0.363,0.273,0.167,0.238,1.041,0.035,0.014,0.015,0.049,0.113,0.022,0.032,0.038,0.049,0.140,0.016,0.011,0.025,0.049,0.100,Barnet,Barnet,London,EPN,,,,,
,,E01000315,1.197,0.381,0.000,0.000,1.578,1.126,0.190,0.000,0.034,1.350,1.205,0.233,0.000,0.034,1.472,1.168,0.162,0.000,0.034,1.364,0.055,0.004,0.000,0.007,0.066,0.080,0.042,0.000,0.007,0.129,0.055,0.015,0.000,0.007,0.076,Barnet,Barnet,London,EPN,,,,,
,,E01000316,2.126,1.392,0.000,0.000,3.519,1.712,1.097,0.000,0.050,2.858,1.868,1.335,0.000,0.050,3.253,1.787,0.934,0.000,0.050,2.770,0.083,0.030,0.000,0.010,0.123,0.113,0.015,0.000,0.010,0.138,0.081,0.009,0.000,0.010,0.100,Barnet,Barnet,London,EPN,,,,,
,,E01000317,0.279,0.111,1.354,0.000,1.744,0.235,0.085,0.512,0.037,0.869,0.268,0.103,0.669,0.037,1.077,0.243,0.074,0.353,0.037,0.707,0.011,0.003,0.021,0.008,0.043,0.015,0.000,0.036,0.008,0.059,0.011,0.001,0.023,0.008,0.042,Barnet,Barnet,London,EPN,,,,,
,,E01000318,1.340,0.085,0.000,0.000,1.424,1.226,0.066,0.000,0.033,1.326,1.349,0.080,0.000,0.033,1.463,1.259,0.057,0.000,0.033,1.349,0.058,0.003,0.000,0.007,0.068,0.083,0.002,0.000,0.007,0.091,0.057,0.001,0.000,0.007,0.065,Barnet,Barnet,London,EPN,,,,,
,,E01000319,0.612,0.013,0.000,0.000,0.626,0.550,0.010,0.081,0.028,0.670,0.276,0.011,0.176,0.028,0.491,0.257,0.008,0.093,0.028,0.386,0.026,0.000,0.009,0.006,0.042,0.017,0.001,0.025,0.006,0.048,0.012,0.000,0.016,0.006,0.034,Barnet,Barnet,London,EPN,,,,,
,,E01000320,1.807,0.470,0.000,0.000,2.277,1.557,0.333,0.000,0.039,1.929,1.676,0.430,0.000,0.039,2.146,1.603,0.293,0.000,0.039,1.935,0.074,0.011,0.000,0.008,0.092,0.105,0.012,0.000,0.008,0.124,0.072,0.005,0.000,0.008,0.085,Barnet,Barnet,London,EPN,,,,,
,,E01000321,1.209,0.824,0.041,0.000,2.074,0.898,0.253,0.148,0.042,1.341,0.476,0.283,0.306,0.042,1.108,0.412,0.214,0.161,0.042,0.830,0.041,0.014,0.015,0.009,0.079,0.024,0.033,0.041,0.009,0.107,0.017,0.015,0.027,0.009,0.068,Barnet,Barnet,London,EPN,,,,,
,,E01000322,1.528,0.159,0.040,0.000,1.727,1.357,0.103,0.015,0.044,1.519,1.492,0.126,0.020,0.044,1.682,1.365,0.088,0.010,0.044,1.508,0.067,0.004,0.001,0.009,0.081,0.090,0.009,0.001,0.009,0.110,0.063,0.003,0.001,0.009,0.076,Barnet,Barnet,London,EPN,,,,,
,,E01000323,2.215,1.080,0.045,0.000,3.340,1.636,0.640,0.017,0.048,2.341,1.949,0.788,0.022,0.048,2.807,1.705,0.545,0.012,0.048,2.310,0.077,0.023,0.001,0.010,0.110,0.096,0.091,0.001,0.010,0.198,0.075,0.034,0.001,0.010,0.120,Barnet,Barnet,London,EPN,,,,,
,,E01000324,1.407,0.140,0.000,0.000,1.547,1.273,0.107,0.000,0.036,1.417,1.390,0.130,0.000,0.036,1.556,1.309,0.093,0.000,0.036,1.438,0.061,0.004,0.000,0.007,0.073,0.088,0.004,0.000,0.007,0.099,0.059,0.005,0.000,0.007,0.071,Barnet,Barnet,London,EPN,,,,,
,,E01000325,1.225,0.141,0.000,0.000,1.366,1.162,0.103,0.000,0.165,1.431,1.246,0.125,0.000,0.165,1.537,1.185,0.088,0.000,0.165,1.439,0.056,0.004,0.000,0.044,0.104,0.080,0.010,0.000,0.044,0.134,0.055,0.004,0.000,0.044,0.103,Bexley,Bexley,London,LPN,,,,,
,,E01000326,0.992,0.157,0.000,0.000,1.149,0.936,0.105,0.000,0.164,1.205,1.007,0.132,0.000,0.164,1.303,0.957,0.090,0.000,0.164,1.211,0.045,0.003,0.000,0.043,0.091,0.064,0.008,0.000,0.043,0.116,0.044,0.003,0.000,0.043,0.091,Bexley,Bexley,London,LPN,,,,,
,,E01000327,1.269,0.227,0.000,0.000,1.496,1.167,0.160,0.000,0.167,1.494,1.276,0.209,0.000,0.167,1.651,1.195,0.138,0.000,0.167,1.499,0.056,0.004,0.000,0.044,0.104,0.080,0.007,0.000,0.044,0.131,0.055,0.003,0.000,0.044,0.102,Bexley,Bexley,London,LPN,,,,,
,,E01000328,1.289,0.773,0.000,0.000,2.062,1.162,0.630,0.000,0.167,1.958,1.286,0.770,0.000,0.167,2.223,1.189,0.543,0.000,0.167,1.900,0.055,0.020,0.000,0.044,0.119,0.078,0.000,0.000,0.044,0.122,0.054,0.003,0.000,0.044,0.101,Bexley,Bexley,London,LPN,,,,,
,,E01000329,1.277,0.732,0.000,0.000,2.009,1.167,0.513,0.000,0.162,1.842,1.275,0.617,0.000,0.162,2.054,1.196,0.438,0.000,0.162,1.796,0.056,0.015,0.000,0.043,0.113,0.079,0.029,0.000,0.043,0.151,0.055,0.012,0.000,0.043,0.110,Bexley,Bexley,London,LPN,,,,,
,,E01000330,1.719,0.678,0.000,0.000,2.396,1.397,0.561,0.000,0.177,2.136,1.608,0.697,0.000,0.177,2.482,1.445,0.484,0.000,0.177,2.106,0.067,0.019,0.000,0.047,0.133,0.088,0.003,0.000,0.047,0.138,0.066,0.003,0.000,0.047,0.116,Bexley,Bexley,London,LPN,,,,,
,,E01000331,1.315,0.518,0.000,0.000,1.833,1.190,0.446,0.000,0.167,1.803,1.284,0.541,0.000,0.167,1.992,1.225,0.386,0.000,0.167,1.779,0.057,0.013,0.000,0.044,0.115,0.083,0.000,0.000,0.044,0.127,0.057,0.002,0.000,0.044,0.103,Bexley,Bexley,London,LPN,,,,,
,,E01000332,1.346,7.637,0.000,0.000,8.983,1.158,6.242,0.000,0.034,7.434,1.303,7.623,0.000,0.034,8.960,1.194,5.355,0.000,0.034,6.583,0.056,0.168,0.000,0.009,0.232,0.076,0.000,0.000,0.009,0.085,0.055,0.029,0.000,0.009,0.093,Bexley,Bexley,London,LPN,,,,,
,,E01000333,2.083,0.106,0.000,0.000,2.189,1.551,0.062,0.000,0.046,1.659,1.869,0.075,0.000,0.046,1.990,1.593,0.055,0.000,0.046,1.694,0.071,0.005,0.000,0.012,0.088,0.090,0.010,0.000,0.012,0.112,0.069,0.003,0.000,0.012,0.084,Bexley,Bexley,London,LPN,,,,,
,,E01000334,1.410,0.083,0.000,0.000,1.493,1.184,0.067,0.000,0.037,1.287,1.328,0.081,0.000,0.037,1.446,1.216,0.057,0.000,0.037,1.310,0.056,0.002,0.000,0.010,0.068,0.078,0.000,0.000,0.010,0.087,0.055,0.000,0.000,0.010,0.065,Bexley,Bexley,London,LPN,,,,,
,,E01000335,5.118,0.591,0.000,0.000,5.710,2.982,0.468,0.000,0.034,3.484,4.069,0.562,0.000,0.034,4.665,2.972,0.409,0.000,0.034,3.416,0.131,0.017,0.000,0.009,0.157,0.294,0.014,0.000,0.009,0.317,0.118,0.006,0.000,0.009,0.134,Bexley,Bexley,London,LPN,,,,,
,,E01000336,2.397,0.026,0.000,0.000,2.423,1.620,0.015,0.000,0.043,1.678,1.973,0.019,0.000,0.043,2.035,1.692,0.014,0.000,0.043,1.749,0.075,0.001,0.000,0.011,0.088,0.091,0.003,0.000,0.011,0.105,0.073,0.001,0.000,0.011,0.085,Bexley,Bexley,London,LPN,,,,,
,,E01000337,1.489,0.009,0.000,0.000,1.498,1.221,0.008,0.000,0.037,1.266,1.372,0.009,0.000,0.037,1.418,1.261,0.007,0.000,0.037,1.305,0.059,0.001,0.000,0.010,0.069,0.082,0.000,0.000,0.010,0.092,0.058,0.000,0.000,0.010,0.068,Bexley,Bexley,London,LPN,,,,,
,,E01000338,1.621,0.023,0.000,0.000,1.645,1.325,0.013,0.000,0.039,1.377,1.493,0.016,0.000,0.039,1.549,1.366,0.011,0.000,0.039,1.416,0.062,0.001,0.000,0.010,0.073,0.085,0.002,0.000,0.010,0.098,0.061,0.001,0.000,0.010,0.072,Bexley,Bexley,London,LPN,,,,,
,,E01000339,1.210,0.089,0.000,0.000,1.298,1.124,0.048,0.000,0.033,1.204,1.216,0.059,0.000,0.033,1.309,1.151,0.040,0.000,0.033,1.224,0.054,0.001,0.000,0.009,0.064,0.078,0.009,0.000,0.009,0.095,0.053,0.003,0.000,0.009,0.065,Bexley,Bexley,London,LPN,,,,,
,,E01000340,1.244,0.139,0.000,0.000,1.383,1.146,0.105,0.000,0.034,1.285,1.239,0.126,0.000,0.034,1.399,1.176,0.091,0.000,0.034,1.300,0.055,0.004,0.000,0.009,0.068,0.079,0.004,0.000,0.009,0.092,0.054,0.002,0.000,0.009,0.066,Bexley,Bexley,London,LPN,,,,,
,,E01000341,1.289,0.052,0.000,0.000,1.341,1.162,0.043,0.000,0.033,1.238,1.273,0.052,0.000,0.033,1.359,1.188,0.037,0.000,0.033,1.259,0.055,0.002,0.000,0.009,0.066,0.080,0.000,0.000,0.009,0.089,0.054,0.000,0.000,0.009,0.063,Bexley,Bexley,London,LPN,,,,,
,,E01000342,1.238,0.069,0.000,0.000,1.308,1.083,0.059,0.000,0.035,1.177,1.191,0.073,0.000,0.035,1.299,1.114,0.051,0.000,0.035,1.199,0.052,0.002,0.000,0.009,0.064,0.072,0.000,0.000,0.009,0.082,0.051,0.000,0.000,0.009,0.061,Bexley,Bexley,London,LPN,,,,,
,,E01000343,1.165,0.225,0.000,0.000,1.390,1.060,0.159,0.000,0.030,1.250,1.156,0.191,0.000,0.030,1.378,1.085,0.134,0.000,0.030,1.250,0.050,0.008,0.000,0.008,0.066,0.072,0.025,0.000,0.008,0.105,0.049,0.011,0.000,0.008,0.068,Bexley,Bexley,London,LPN,,,,,
,,E01000344,1.339,0.127,0.000,0.000,1.466,1.233,0.069,0.000,0.036,1.339,1.345,0.086,0.000,0.036,1.467,1.263,0.058,0.000,0.036,1.357,0.059,0.002,0.000,0.010,0.071,0.085,0.015,0.000,0.010,0.109,0.058,0.005,0.000,0.010,0.072,Bexley,Bexley,London,LPN,,,,,
,,E01000345,0.963,0.059,0.000,0.000,1.022,0.923,0.053,0.000,0.026,1.002,1.001,0.062,0.000,0.026,1.089,0.943,0.046,0.000,0.026,1.016,0.044,0.004,0.000,0.007,0.055,0.063,0.000,0.000,0.007,0.070,0.043,0.000,0.000,0.007,0.051,Bexley,Bexley,London,LPN,,,,,
,,E01000346,1.141,0.000,0.000,0.000,1.141,1.092,0.000,0.000,0.032,1.124,1.174,0.000,0.000,0.032,1.207,1.116,0.000,0.000,0.032,1.148,0.053,0.000,0.000,0.009,0.061,0.076,0.000,0.000,0.009,0.084,0.052,0.000,0.000,0.009,0.061,Bexley,Bexley,London,LPN,,,,,
,,E01000347,1.291,0.338,0.000,0.000,1.629,1.119,0.223,0.000,0.035,1.377,1.243,0.269,0.000,0.035,1.547,1.149,0.188,0.000,0.035,1.372,0.054,0.008,0.000,0.009,0.072,0.075,0.033,0.000,0.009,0.117,0.053,0.013,0.000,0.009,0.075,Bexley,Bexley,London,LPN,,,,,
,,E01000348,1.108,0.074,0.000,0.000,1.181,1.059,0.038,0.000,0.027,1.125,1.139,0.049,0.000,0.027,1.215,1.079,0.033,0.000,0.027,1.139,0.050,0.001,0.000,0.007,0.058,0.074,0.011,0.000,0.007,0.092,0.050,0.003,0.000,0.007,0.060,Bexley,Bexley,London,LPN,,,,,
,,E01000349,1.385,0.039,0.000,0.000,1.424,1.298,0.030,0.000,0.035,1.363,1.410,0.037,0.000,0.035,1.482,1.325,0.026,0.000,0.035,1.387,0.061,0.001,0.000,0.009,0.072,0.089,0.000,0.000,0.009,0.099,0.061,0.000,0.000,0.009,0.070,Bexley,Bexley,London,LPN,,,,,
