,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,variable,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,,,,,,,,,
,,E01031586,714.00,0.00,71.48,84.45,0.00,0.00,155.93,0.00,29.54,65.50,89.85,0.00,184.90,0.00,86.92,77.78,15.64,0.00,180.35,0.00,508.44,205.56,0.00,0.00,714.00,0.00,181.55,204.59,327.87,0.00,714.00,0.00,470.94,183.70,59.36,0.00,714.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031587,1248.00,2.49,132.19,71.29,0.00,0.00,205.97,0.93,38.07,54.93,194.72,0.00,288.65,1.14,156.79,63.58,25.27,0.00,246.77,9.91,1055.02,183.07,0.00,0.00,1248.00,3.04,309.20,182.01,753.75,0.00,1248.00,2.82,981.34,160.99,102.84,0.00,1248.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031588,642.00,2.62,65.60,77.59,0.00,0.00,145.81,0.98,25.61,63.12,77.55,0.00,167.27,1.19,84.69,68.20,9.95,0.00,164.03,9.60,448.70,183.71,0.00,0.00,642.00,2.97,164.89,194.69,279.45,0.00,642.00,2.76,441.19,160.44,37.61,0.00,642.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031589,710.00,0.00,78.24,29.98,0.00,0.00,108.22,0.00,17.41,25.23,117.42,0.00,160.06,0.00,95.12,25.23,14.36,0.00,134.71,0.00,634.04,75.96,0.00,0.00,710.00,0.00,180.41,82.28,447.31,0.00,710.00,0.00,590.59,62.36,57.05,0.00,710.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031590,644.00,9.96,69.30,17.26,0.00,0.00,96.52,3.73,15.60,13.77,105.23,0.00,138.33,4.54,81.09,15.12,11.29,0.00,112.04,39.45,560.43,44.12,0.00,0.00,644.00,12.68,158.81,47.59,424.92,0.00,644.00,11.80,544.18,40.00,48.03,0.00,644.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031591,767.00,2.46,87.17,112.98,0.00,0.00,202.61,0.92,29.75,105.37,80.20,0.00,216.24,1.12,129.06,84.30,10.01,0.00,224.49,8.49,506.60,251.91,0.00,0.00,767.00,2.66,178.27,310.20,275.86,0.00,767.00,2.42,543.38,185.75,35.45,0.00,767.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031592,775.00,0.00,84.01,22.43,0.00,0.00,106.44,0.00,24.06,16.38,117.32,0.00,157.77,0.00,93.90,20.33,47.89,0.00,162.12,0.00,715.19,59.81,0.00,0.00,775.00,0.00,244.50,56.63,473.87,0.00,775.00,0.00,552.58,46.47,175.95,0.00,775.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031593,638.00,0.00,66.55,50.45,0.00,0.00,117.00,0.00,21.17,42.49,84.78,0.00,148.44,0.00,87.55,39.60,11.28,0.00,138.43,0.00,509.64,128.36,0.00,0.00,638.00,0.00,172.83,139.64,325.53,0.00,638.00,0.00,494.88,98.18,44.94,0.00,638.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031594,570.00,0.00,62.92,38.58,0.00,0.00,101.50,0.00,23.82,28.63,81.13,0.00,133.57,0.00,75.27,33.76,10.17,0.00,119.20,0.00,474.22,95.78,0.00,0.00,570.00,0.00,174.09,91.83,304.08,0.00,570.00,0.00,446.53,83.20,40.26,0.00,570.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031595,643.00,0.00,70.50,53.33,0.00,0.00,123.83,0.00,26.38,41.05,90.31,0.00,157.74,0.00,85.95,46.79,11.70,0.00,144.44,0.00,513.92,129.08,0.00,0.00,643.00,0.00,185.35,128.19,329.47,0.00,643.00,0.00,486.19,111.84,44.97,0.00,643.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031596,745.00,2.70,80.07,74.97,0.00,0.00,157.74,1.01,34.24,56.80,95.40,0.00,187.45,1.23,95.85,68.79,10.12,0.00,175.99,9.86,558.05,177.09,0.00,0.00,745.00,3.06,222.92,175.20,343.81,0.00,745.00,2.89,538.29,164.84,38.98,0.00,745.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031597,626.00,0.00,63.05,74.36,0.00,0.00,137.41,0.00,25.78,59.15,75.66,0.00,160.59,0.00,91.08,55.28,8.53,0.00,154.89,0.00,445.72,180.28,0.00,0.00,626.00,0.00,166.11,184.37,275.51,0.00,626.00,0.00,461.64,131.69,32.67,0.00,626.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031598,827.00,5.09,85.28,127.23,0.00,0.00,217.60,1.90,34.53,107.34,80.86,0.00,224.63,2.32,119.36,100.81,15.71,0.00,238.21,18.07,517.02,291.90,0.00,0.00,827.00,5.75,201.56,329.61,290.08,0.00,827.00,5.18,534.83,229.50,57.49,0.00,827.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031599,958.00,4.98,99.39,141.93,0.00,0.00,246.30,1.86,50.65,111.56,105.55,0.00,269.63,2.27,123.54,131.07,19.77,0.00,276.65,17.57,617.08,323.36,0.00,0.00,958.00,5.44,255.37,331.16,366.04,0.00,958.00,4.99,588.01,293.76,71.23,0.00,958.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031600,699.00,0.00,86.36,55.96,0.00,0.00,142.32,0.00,44.78,42.55,87.11,0.00,174.44,0.00,101.68,50.88,14.38,0.00,166.94,0.00,565.21,133.79,0.00,0.00,699.00,0.00,249.10,132.64,317.26,0.00,699.00,0.00,524.51,119.97,54.52,0.00,699.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031601,510.00,0.00,54.21,38.57,0.00,0.00,92.78,0.00,18.68,30.34,69.94,0.00,118.97,0.00,65.53,34.52,8.64,0.00,108.69,0.00,413.34,96.66,0.00,0.00,510.00,0.00,146.78,98.35,264.87,0.00,510.00,0.00,389.99,85.57,34.44,0.00,510.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031603,632.00,2.53,69.30,51.35,0.00,0.00,123.18,0.95,26.66,40.94,82.93,0.00,151.48,1.16,84.61,43.04,17.17,0.00,145.98,9.57,497.30,125.14,0.00,0.00,632.00,2.98,188.50,130.85,309.66,0.00,632.00,2.69,461.91,101.99,65.41,0.00,632.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031604,677.00,0.00,73.49,71.22,0.00,0.00,144.70,0.00,30.35,57.43,82.85,0.00,170.64,0.00,97.30,57.91,12.96,0.00,168.18,0.00,507.31,169.69,0.00,0.00,677.00,0.00,200.91,177.29,298.80,0.00,677.00,0.00,494.51,134.21,48.29,0.00,677.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031605,602.00,0.00,62.99,63.31,0.00,0.00,126.31,0.00,26.99,48.48,77.64,0.00,153.11,0.00,75.97,57.06,10.11,0.00,143.14,0.00,448.37,153.63,0.00,0.00,602.00,0.00,168.20,151.10,282.70,0.00,602.00,0.00,425.05,137.71,39.24,0.00,602.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031606,608.00,2.57,63.45,55.07,0.00,0.00,121.09,0.96,24.79,42.52,78.88,0.00,147.15,1.17,78.04,49.04,15.82,0.00,144.07,9.66,464.56,133.77,0.00,0.00,608.00,3.00,178.51,134.65,291.85,0.00,608.00,2.70,430.46,115.15,59.69,0.00,608.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031607,572.00,2.54,63.35,30.40,0.00,0.00,96.29,0.95,20.52,23.00,85.62,0.00,130.09,1.16,75.58,27.00,11.60,0.00,115.34,9.72,487.03,75.25,0.00,0.00,572.00,3.02,170.36,74.51,324.11,0.00,572.00,2.79,457.14,66.29,45.78,0.00,572.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031608,1023.00,0.00,116.79,74.91,0.00,0.00,191.70,0.00,37.30,61.05,146.26,0.00,244.62,0.00,134.42,66.55,28.96,0.00,229.93,0.00,839.45,183.55,0.00,0.00,1023.00,0.00,276.46,196.51,550.03,0.00,1023.00,0.00,754.17,158.18,110.65,0.00,1023.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031609,676.00,5.30,75.70,63.04,0.00,0.00,144.04,1.98,31.43,50.44,84.85,0.00,168.70,2.42,92.50,55.11,11.61,0.00,161.64,19.14,509.86,147.01,0.00,0.00,676.00,6.04,207.08,156.11,306.77,0.00,676.00,5.60,496.09,130.21,44.09,0.00,676.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031610,800.00,0.00,83.25,113.62,0.00,0.00,196.87,0.00,37.01,94.08,82.78,0.00,213.86,0.00,119.11,89.56,18.67,0.00,227.34,0.00,536.28,263.72,0.00,0.00,800.00,0.00,225.58,283.24,291.17,0.00,800.00,0.00,535.80,197.90,66.31,0.00,800.00,Crawley,West Sussex,Coast to Capital,SPN,,,,,
,,E01031611,941.00,42.25,44.66,212.24,0.00,0.00,299.15,15.82,50.51,160.14,8.87,0.00,235.35,19.27,58.71,201.35,2.86,0.00,282.18,173.33,205.49,562.17,0.00,0.00,941.00,61.34,207.43,631.38,40.85,0.00,941.00,58.16,249.39,619.33,14.12,0.00,941.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031616,712.00,8.66,86.88,48.04,0.00,0.00,143.57,3.24,24.04,37.52,108.00,0.00,172.80,3.95,93.00,43.68,11.56,0.00,152.19,30.65,571.50,109.85,0.00,0.00,712.00,10.17,179.48,119.72,402.63,0.00,712.00,9.50,549.83,107.10,45.57,0.00,712.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031617,983.00,12.94,107.91,84.46,0.00,0.00,205.31,4.85,38.71,64.72,141.32,0.00,249.59,5.90,128.51,77.63,15.87,0.00,227.91,45.91,743.65,193.44,0.00,0.00,983.00,14.58,265.13,198.04,505.24,0.00,983.00,13.67,725.91,183.21,60.21,0.00,983.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031618,552.00,34.23,51.00,108.33,0.00,0.00,193.57,12.82,29.78,82.50,48.42,0.00,173.52,15.61,66.63,100.15,5.79,0.00,188.17,99.68,248.62,203.69,0.00,0.00,552.00,35.25,127.81,230.72,158.22,0.00,552.00,32.83,284.60,214.63,19.94,0.00,552.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031619,1583.00,2.43,160.64,207.64,0.00,0.00,370.71,0.91,76.13,165.63,174.15,0.00,416.82,1.11,199.92,186.59,26.50,0.00,414.11,9.06,1073.26,500.67,0.00,0.00,1583.00,2.79,429.47,516.38,634.36,0.00,1583.00,2.60,1032.58,446.00,101.83,0.00,1583.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031620,812.00,7.55,83.54,39.67,0.00,0.00,130.76,2.83,24.75,31.28,111.58,0.00,170.44,3.44,103.10,31.76,22.74,0.00,161.06,30.27,679.03,102.70,0.00,0.00,812.00,9.60,244.25,108.01,450.14,0.00,812.00,8.49,631.81,79.83,91.87,0.00,812.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031621,826.00,7.56,87.81,53.30,0.00,0.00,148.67,2.83,25.70,41.64,125.00,0.00,195.18,3.45,104.11,48.35,14.17,0.00,170.07,28.78,666.21,131.01,0.00,0.00,826.00,9.04,207.35,135.26,474.35,0.00,826.00,8.46,639.78,120.86,56.91,0.00,826.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031622,679.00,5.12,66.73,95.64,0.00,0.00,167.50,1.92,30.19,72.65,85.26,0.00,190.02,2.34,81.88,88.60,7.18,0.00,180.00,18.21,441.13,219.65,0.00,0.00,679.00,5.64,158.45,217.14,297.77,0.00,679.00,5.41,437.28,209.08,27.23,0.00,679.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031623,785.00,10.63,80.98,139.80,0.00,0.00,231.41,3.98,45.10,107.39,85.92,0.00,242.39,4.85,97.23,133.33,10.12,0.00,245.52,34.69,455.63,294.68,0.00,0.00,785.00,10.92,194.24,299.70,280.15,0.00,785.00,10.36,448.89,290.35,35.41,0.00,785.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031624,651.00,21.74,65.91,88.76,0.00,0.00,176.42,8.14,26.79,69.14,79.47,0.00,183.54,9.91,81.24,83.24,8.65,0.00,183.05,70.23,395.64,185.13,0.00,0.00,651.00,23.38,154.53,201.93,271.16,0.00,651.00,21.83,411.17,186.79,31.20,0.00,651.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031625,702.00,10.65,75.99,39.24,0.00,0.00,125.88,3.99,24.15,29.76,103.23,0.00,161.14,4.86,89.53,35.73,14.22,0.00,144.34,39.89,567.22,94.89,0.00,0.00,702.00,12.80,198.42,97.13,393.65,0.00,702.00,11.79,545.34,88.35,56.52,0.00,702.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031626,790.00,28.93,59.79,193.60,0.00,0.00,282.32,10.83,48.29,147.77,41.33,0.00,248.22,13.19,79.25,181.34,4.31,0.00,278.10,94.42,287.52,408.06,0.00,0.00,790.00,31.49,178.85,436.90,142.76,0.00,790.00,29.98,324.01,419.97,16.04,0.00,790.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031627,824.00,7.67,90.49,27.20,0.00,0.00,125.35,2.87,22.03,20.67,136.14,0.00,181.72,3.50,105.01,25.03,15.63,0.00,149.16,29.83,725.83,68.33,0.00,0.00,824.00,9.39,216.60,68.78,529.22,0.00,824.00,8.74,687.52,63.75,63.99,0.00,824.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031628,652.00,16.12,63.29,87.08,0.00,0.00,166.50,6.04,31.98,65.57,69.41,0.00,173.00,7.35,78.58,79.43,10.13,0.00,175.49,56.33,399.21,196.46,0.00,0.00,652.00,18.46,177.55,203.86,252.14,0.00,652.00,17.14,407.46,188.70,38.69,0.00,652.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031629,706.00,13.24,75.88,94.00,0.00,0.00,183.12,4.96,40.67,69.04,86.03,0.00,200.71,6.04,91.17,89.73,10.09,0.00,197.03,44.50,457.58,203.92,0.00,0.00,706.00,14.23,196.98,201.48,293.31,0.00,706.00,13.37,453.58,202.45,36.60,0.00,706.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031630,867.00,7.92,104.44,46.65,0.00,0.00,159.01,2.96,25.40,36.44,138.73,0.00,203.53,3.61,118.24,33.98,17.28,0.00,173.10,29.26,726.42,111.32,0.00,0.00,867.00,9.62,202.28,120.24,534.86,0.00,867.00,8.88,703.36,85.14,69.61,0.00,867.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031631,868.00,0.00,107.32,72.61,0.00,0.00,179.93,0.00,38.82,64.28,113.50,0.00,216.60,0.00,142.09,49.10,24.58,0.00,215.77,0.00,697.85,170.15,0.00,0.00,868.00,0.00,257.05,199.47,411.47,0.00,868.00,0.00,669.31,110.10,88.60,0.00,868.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031632,638.00,27.04,25.39,158.35,0.00,0.00,210.78,10.12,34.38,116.89,1.92,0.00,163.32,12.33,33.52,153.25,0.00,0.00,199.09,110.72,108.52,418.76,0.00,0.00,638.00,38.74,135.62,454.91,8.73,0.00,638.00,36.94,133.10,467.95,0.00,0.00,638.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031633,518.00,34.61,48.37,95.50,0.00,0.00,178.48,12.96,25.23,72.39,51.07,0.00,161.66,15.78,59.99,90.96,5.78,0.00,172.52,98.90,242.88,176.22,0.00,0.00,518.00,35.25,117.47,200.23,165.05,0.00,518.00,32.93,271.89,193.42,19.76,0.00,518.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031634,583.00,17.89,26.40,134.71,0.00,0.00,179.00,6.70,34.18,100.64,2.91,0.00,144.43,8.16,39.19,124.49,0.00,0.00,171.85,78.99,120.05,383.96,0.00,0.00,583.00,26.65,135.53,407.06,13.76,0.00,583.00,25.56,159.99,397.45,0.00,0.00,583.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031635,569.00,7.85,60.48,67.59,0.00,0.00,135.91,2.94,24.03,54.77,71.69,0.00,153.44,3.58,76.21,60.85,7.18,0.00,147.82,27.53,388.37,153.10,0.00,0.00,569.00,8.75,140.70,165.87,253.68,0.00,569.00,8.20,391.79,142.06,26.95,0.00,569.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031636,1419.00,4.92,153.45,274.58,0.00,0.00,432.95,1.84,74.94,233.76,138.33,0.00,448.87,2.24,239.09,213.83,36.44,0.00,491.60,16.40,811.06,591.54,0.00,0.00,1419.00,5.08,304.42,655.99,453.52,0.00,1419.00,4.47,861.22,434.34,118.97,0.00,1419.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031637,1429.00,4.94,156.20,116.99,0.00,0.00,278.13,1.85,64.89,87.54,193.11,0.00,347.40,2.25,183.48,107.92,29.61,0.00,323.26,18.67,1124.81,285.52,0.00,0.00,1429.00,5.79,426.36,278.66,718.20,0.00,1429.00,5.35,1047.26,261.21,115.18,0.00,1429.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031638,800.00,2.58,86.02,16.96,0.00,0.00,105.57,0.97,20.13,13.07,128.38,0.00,162.55,1.18,99.42,14.78,19.76,0.00,135.14,10.71,743.89,45.39,0.00,0.00,800.00,3.32,227.02,45.66,523.99,0.00,800.00,3.02,675.37,38.62,82.99,0.00,800.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031639,902.00,5.07,94.26,62.30,0.00,0.00,161.63,1.90,30.20,48.00,128.46,0.00,208.55,2.31,109.90,57.27,39.72,0.00,209.20,19.53,727.42,155.06,0.00,0.00,902.00,6.08,249.84,156.55,489.52,0.00,902.00,5.19,619.41,131.17,146.23,0.00,902.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031640,732.00,5.00,81.50,19.53,0.00,0.00,106.03,1.87,21.96,14.45,118.36,0.00,156.65,2.28,93.70,18.07,15.63,0.00,129.68,19.82,662.22,49.96,0.00,0.00,732.00,6.21,210.98,48.71,466.10,0.00,732.00,5.73,615.71,46.25,64.31,0.00,732.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031641,781.00,13.18,87.23,74.42,0.00,0.00,174.83,4.93,36.07,57.98,103.95,0.00,202.93,6.01,107.24,67.43,11.48,0.00,192.15,45.97,567.42,167.61,0.00,0.00,781.00,14.77,220.20,176.43,369.60,0.00,781.00,13.76,566.88,157.32,43.04,0.00,781.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031642,1037.00,7.70,109.31,105.66,0.00,0.00,222.67,2.88,36.35,83.11,151.13,0.00,273.47,3.51,131.36,99.17,14.36,0.00,248.40,27.72,763.48,245.79,0.00,0.00,1037.00,8.62,238.40,252.82,537.16,0.00,1037.00,8.15,739.59,234.64,54.62,0.00,1037.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031643,831.00,0.00,96.39,62.84,0.00,0.00,159.23,0.00,40.80,48.14,116.24,0.00,205.19,0.00,112.50,56.35,17.27,0.00,186.12,0.00,678.43,152.57,0.00,0.00,831.00,0.00,253.69,151.08,426.23,0.00,831.00,0.00,628.78,135.49,66.73,0.00,831.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031644,731.00,0.00,79.23,11.29,0.00,0.00,90.52,0.00,16.46,8.48,126.20,0.00,151.14,0.00,91.78,9.96,16.87,0.00,118.62,0.00,700.34,30.66,0.00,0.00,731.00,0.00,187.20,29.59,514.21,0.00,731.00,0.00,633.27,26.25,71.48,0.00,731.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031645,557.00,0.00,62.15,3.84,0.00,0.00,65.99,0.00,15.79,3.11,85.42,0.00,104.32,0.00,70.44,3.79,11.27,0.00,85.50,0.00,546.66,10.34,0.00,0.00,557.00,0.00,195.49,10.94,350.57,0.00,557.00,0.00,498.75,10.08,48.17,0.00,557.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031646,605.00,4.79,66.11,9.32,0.00,0.00,80.22,1.79,16.65,7.33,93.71,0.00,119.48,2.18,76.07,8.74,12.64,0.00,99.63,19.59,560.80,24.61,0.00,0.00,605.00,6.20,188.48,25.75,384.58,0.00,605.00,5.67,522.47,23.12,53.73,0.00,605.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031647,478.00,2.52,56.36,5.09,0.00,0.00,63.98,0.94,15.32,4.36,79.72,0.00,100.34,1.15,66.23,2.71,9.99,0.00,80.07,10.12,454.69,13.19,0.00,0.00,478.00,3.17,142.16,14.87,317.79,0.00,478.00,2.92,426.56,7.00,41.52,0.00,478.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031648,792.00,0.00,79.85,84.53,0.00,0.00,164.39,0.00,35.79,64.73,90.98,0.00,191.50,0.00,100.15,73.66,26.85,0.00,200.66,0.00,583.28,208.72,0.00,0.00,792.00,0.00,246.71,206.39,338.91,0.00,792.00,0.00,523.63,169.22,99.15,0.00,792.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031649,464.00,0.00,51.41,4.81,0.00,0.00,56.22,0.00,9.52,3.45,84.33,0.00,97.30,0.00,59.91,3.91,9.93,0.00,73.74,0.00,451.18,12.82,0.00,0.00,464.00,0.00,115.54,11.78,336.68,0.00,464.00,0.00,412.29,10.17,41.54,0.00,464.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031650,489.00,12.37,49.99,22.94,0.00,0.00,85.30,4.63,14.95,16.78,68.46,0.00,104.81,5.64,58.65,21.71,8.47,0.00,94.48,47.08,385.55,56.36,0.00,0.00,489.00,15.64,141.26,57.59,274.52,0.00,489.00,14.38,382.86,56.40,35.36,0.00,489.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031651,651.00,0.00,73.36,19.09,0.00,0.00,92.45,0.00,21.32,15.24,99.58,0.00,136.14,0.00,90.85,12.88,11.37,0.00,115.10,0.00,601.40,49.60,0.00,0.00,651.00,0.00,207.67,51.34,391.98,0.00,651.00,0.00,571.33,32.94,46.72,0.00,651.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031652,632.00,0.00,75.69,6.46,0.00,0.00,82.15,0.00,17.50,5.26,111.98,0.00,134.74,0.00,86.22,5.54,20.81,0.00,112.57,0.00,615.78,16.22,0.00,0.00,632.00,0.00,189.86,17.10,425.04,0.00,632.00,0.00,539.07,13.20,79.73,0.00,632.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031653,879.00,2.51,94.57,70.80,0.00,0.00,167.88,0.94,41.13,56.44,106.25,0.00,204.76,1.14,119.04,58.77,22.81,0.00,201.76,9.91,688.35,180.74,0.00,0.00,879.00,3.08,273.41,188.30,414.21,0.00,879.00,2.75,642.41,144.01,89.82,0.00,879.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031654,661.00,2.52,73.53,15.29,0.00,0.00,91.34,0.94,21.27,10.56,105.32,0.00,138.09,1.15,82.38,14.46,31.32,0.00,129.31,10.25,610.51,40.24,0.00,0.00,661.00,3.19,198.12,36.33,423.36,0.00,661.00,2.69,503.45,34.56,120.30,0.00,661.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031655,750.00,0.00,80.81,20.96,0.00,0.00,101.77,0.00,20.26,16.06,119.80,0.00,156.12,0.00,95.43,17.73,14.28,0.00,127.44,0.00,694.07,55.93,0.00,0.00,750.00,0.00,213.35,55.23,481.42,0.00,750.00,0.00,643.19,46.55,60.26,0.00,750.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031656,983.00,85.53,134.72,21.41,0.00,0.00,241.66,32.02,28.97,14.91,117.84,0.00,193.74,39.00,112.44,18.90,28.41,0.00,198.75,260.09,680.87,42.04,0.00,0.00,983.00,118.39,290.96,56.05,517.60,0.00,983.00,101.13,711.27,49.93,120.67,0.00,983.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031657,830.00,26.37,57.29,251.19,0.00,0.00,334.85,9.87,59.33,192.00,23.05,0.00,284.26,12.02,87.24,230.28,2.88,0.00,332.42,83.80,230.69,515.51,0.00,0.00,830.00,27.38,185.22,541.45,75.95,0.00,830.00,25.94,287.53,506.34,10.18,0.00,830.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031658,940.00,12.95,100.86,63.13,0.00,0.00,176.94,4.85,15.39,50.76,188.47,0.00,259.47,5.90,116.44,61.18,7.24,0.00,190.76,47.74,741.97,150.29,0.00,0.00,940.00,14.83,82.35,157.90,684.92,0.00,940.00,14.71,740.47,155.29,29.54,0.00,940.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031659,669.00,23.77,57.23,174.81,0.00,0.00,255.82,8.90,45.16,132.49,46.72,0.00,233.28,10.84,77.88,163.49,2.87,0.00,255.09,71.51,257.97,339.52,0.00,0.00,669.00,23.47,143.93,355.25,146.35,0.00,669.00,22.42,292.26,344.59,9.73,0.00,669.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031660,532.00,25.90,21.90,128.46,0.00,0.00,176.26,9.70,27.47,97.58,1.07,0.00,135.81,11.81,30.40,123.43,0.00,0.00,165.65,105.49,88.67,337.84,0.00,0.00,532.00,37.54,105.40,384.14,4.91,0.00,532.00,35.67,116.46,379.87,0.00,0.00,532.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031661,698.00,28.60,28.63,166.30,0.00,0.00,223.54,10.71,38.16,124.33,2.66,0.00,175.86,13.04,41.86,157.95,0.00,0.00,212.85,120.84,123.53,453.63,0.00,0.00,698.00,41.92,148.85,494.86,12.37,0.00,698.00,39.90,165.77,492.33,0.00,0.00,698.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031662,755.00,10.80,79.30,55.70,0.00,0.00,145.80,4.04,27.89,42.62,102.83,0.00,177.38,4.93,95.14,49.38,20.12,0.00,169.56,40.37,580.23,134.40,0.00,0.00,755.00,12.92,213.30,138.48,390.31,0.00,755.00,11.62,546.94,118.70,77.73,0.00,755.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031663,927.00,22.87,106.83,99.96,0.00,0.00,229.66,8.56,45.32,75.78,133.79,0.00,263.45,10.43,133.18,87.44,13.10,0.00,244.14,74.99,640.34,211.66,0.00,0.00,927.00,24.42,229.43,219.78,453.38,0.00,927.00,22.97,660.44,196.30,47.28,0.00,927.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031664,702.00,20.01,58.71,154.14,0.00,0.00,232.86,7.49,39.57,116.57,54.18,0.00,217.81,9.12,76.41,147.20,7.26,0.00,239.99,64.55,316.29,321.16,0.00,0.00,702.00,21.04,167.20,332.95,180.81,0.00,702.00,19.65,333.70,323.04,25.62,0.00,702.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
